year,price,Km_travelled,fuel_type,transmission,city,color,assembly,engine,body_type,interior_scores,exterior_scores,safety_scores,comfort_scores,company
2019,0.48,120000,Petrol,Automatic,Islamabad,Black,Local,1600,Sedan,18,6,33,13,Toyota
2018,0.52,81000,Petrol,Automatic,Punjab,White,Local,1600,Sedan,18,6,33,13,Toyota
2019,0.49,93000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,14,0,17,13,Toyota
2010,0.36,90000,Hybrid,Automatic,Sindh,Black,Imported,1800,Sedan,27,9,40,32,Toyota
2006,0.16,120000,Petrol,Manual,Islamabad,other,Local,1300,Sedan,7,9,3,9,Mitsubishi
2017,0.34,93000,Petrol,Automatic,Sindh,Black,Local,1300,Sedan,14,9,23,13,Honda
2025,0.86,9803,Petrol,Automatic,Islamabad,Black,Local,1500,Sedan,23,18,44,35,Honda
2013,2.5,53000,Petrol,Automatic,Sindh,other,Imported,3000,SUV,18,17,39,36,Range Rover
2004,0.94,200,Petrol,Automatic,Sindh,White,Imported,3400,SUV,14,17,34,36,Toyota
2017,0.48,69000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,18,21,40,35,Honda
2022,0.74,42000,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2013,0.15,162049,Petrol,Automatic,Punjab,Silver,Imported,660,Sedan,0,0,0,0,Nissan
2020,0.66,67000,Petrol,Automatic,Punjab,Black,Local,2000,Crossover,0,24,32,26,KIA
2025,0.89,4832,PHEV,Automatic,Sindh,Black,Local,1500,Crossover,28,23,62,43,MG
2018,0.5,74723,Petrol,Automatic,Islamabad,Silver,Local,1800,Sedan,18,9,40,19,Toyota
2021,0.66,14400,Petrol,Automatic,Un-Registered,Black,Imported,1000,Crossover,23,13,45,45,Toyota
2024,0.87,29055,Petrol,Automatic,Punjab,Black,Local,2000,SUV,28,23,38,42,KIA
2018,0.4,91000,Petrol,Automatic,Punjab,White,Local,1500,Sedan,10,6,17,24,Honda
2022,0.51,50000,Petrol,Automatic,Islamabad,Black,Local,1400,Crossover,28,21,50,30,KIA
2018,0.55,177777,Petrol,Automatic,other,White,Local,1800,Sedan,18,28,44,35,Honda
2020,0.64,45300,Petrol,Automatic,Sindh,Silver,Local,2000,Crossover,28,23,38,42,KIA
2011,0.23,87000,Petrol,Automatic,Sindh,other,Local,1800,Sedan,0,0,27,13,Honda
2013,0.35,122000,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,14,17,27,24,Honda
2000,0.65,77300,Petrol,Automatic,Sindh,Silver,Imported,3400,SUV,14,17,21,18,Toyota
2019,0.49,54300,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,23,4,49,23,Honda
2005,0.19,230000,Petrol,Manual,other,Silver,Local,1600,Sedan,14,17,23,19,Honda
2000,0.12,100000,Petrol,Automatic,Sindh,other,Local,1500,Sedan,15,13,11,8,Honda
2017,0.41,100800,Petrol,Automatic,Sindh,White,Local,1600,Sedan,18,6,33,13,Toyota
2021,0.65,161000,Petrol,Automatic,Punjab,White,Local,2000,Crossover,28,23,38,35,KIA
2005,0.12,165000,Petrol,Manual,Punjab,other,Local,1300,Sedan,10,0,3,8,Suzuki
2024,0.82,47000,Petrol,Automatic,Punjab,White,Local,1500,Sedan,23,18,44,35,Honda
2015,0.35,93900,Petrol,Automatic,Punjab,White,Local,1300,Sedan,19,20,17,13,Honda
2019,0.42,96558,Petrol,Manual,Sindh,White,Local,1300,Sedan,10,0,6,8,Toyota
2019,0.34,47026,Petrol,Automatic,Punjab,Grey,Imported,1000,Sedan,24,9,31,30,Toyota
2010,0.27,140000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,7,0,6,4,Toyota
2024,2.0,10477,Diesel,Automatic,Sindh,White,Local,2800,SUV,34,13,53,43,Toyota
2020,2.48,42000,Petrol,Automatic,Islamabad,White,Imported,2700,SUV,18,13,44,30,Toyota
2022,0.93,43200,Petrol,Automatic,Islamabad,Black,Local,2500,Sedan,43,27,45,42,Hyundai
2022,0.75,64000,Petrol,Automatic,Punjab,White,Local,2000,SUV,28,23,45,42,Hyundai
2013,1.65,12700,Petrol,Automatic,Punjab,other,Imported,2700,SUV,18,13,44,30,Toyota
2018,0.99,52000,Petrol,Automatic,Islamabad,Black,Imported,1400,Sedan,24,10,39,35,Audi
2010,0.27,99000,Petrol,Automatic,Sindh,Grey,Local,1800,Sedan,18,24,31,19,Toyota
2020,0.62,65000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,24,17,40,30,Toyota
2020,0.59,33000,Petrol,Automatic,Punjab,Black,Imported,1000,Crossover,23,13,45,45,Toyota
2018,0.37,149000,Petrol,Automatic,Punjab,White,Local,1300,Sedan,10,3,17,13,Honda
2016,0.29,125000,Petrol,Manual,Punjab,other,Local,1300,Sedan,10,3,17,13,Honda
2014,0.35,98000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,14,17,27,24,Honda
2012,0.28,350000,Petrol,Automatic,Sindh,White,Local,1600,Sedan,14,9,27,19,Toyota
2010,0.22,249000,Petrol,Manual,Sindh,other,Local,1300,Sedan,10,3,17,13,Honda
2010,0.28,118000,Petrol,Automatic,Punjab,Grey,Local,1800,Sedan,19,24,33,13,Honda
2010,0.32,115000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,25,24,27,19,Honda
2007,0.32,170000,Petrol,Automatic,Islamabad,Silver,Imported,1500,Sedan,19,13,40,13,Toyota
2017,0.64,92097,Hybrid,Automatic,Islamabad,White,Imported,1500,Crossover,28,13,45,38,Honda
2016,0.45,76628,Petrol,Automatic,Punjab,White,Local,1300,Sedan,24,20,42,13,Toyota
2015,0.89,96000,Petrol,Automatic,Punjab,Black,Imported,1600,Sedan,34,20,45,42,BMW
2026,1.01,88,PHEV,Automatic,Un-Registered,Black,Local,1500,Crossover,7,14,27,19,MG
2021,1.47,109686,Diesel,Automatic,Punjab,White,Local,2800,SUV,34,13,45,42,Toyota
2022,0.58,69000,Petrol,Automatic,Islamabad,Black,Local,1500,SUV,0,14,27,19,Proton
2022,1.2,49000,Petrol,Automatic,Islamabad,White,Local,2700,SUV,7,6,27,19,Toyota
2025,0.91,18000,PHEV,Automatic,Islamabad,White,Local,1500,Crossover,7,14,27,19,MG
2023,0.76,47000,Petrol,Automatic,Sindh,White,Local,2000,SUV,18,23,40,42,Hyundai
2020,0.48,42031,Petrol,Automatic,Sindh,Grey,Local,1500,MPV,18,13,33,29,Honda
2021,0.52,82000,Petrol,Automatic,Punjab,other,Local,1600,Sedan,23,20,42,24,Toyota
2022,5.85,43000,Petrol,Automatic,Un-Registered,White,Imported,3400,SUV,37,13,53,50,Toyota
2016,0.47,112000,Petrol,Automatic,Punjab,White,Imported,1800,Sedan,18,3,40,18,Honda
2012,0.3,111024,Petrol,Automatic,Punjab,Silver,Local,1800,Sedan,14,0,27,13,Honda
2021,0.68,43000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,23,22,40,35,Honda
2021,1.55,43000,Diesel,Automatic,Punjab,White,Local,2800,SUV,34,13,45,42,Toyota
1997,0.1,140000,Petrol,Manual,Punjab,Black,Local,1500,Sedan,7,0,3,8,Honda
2016,0.47,125000,Petrol,Automatic,Punjab,Grey,Local,1800,Sedan,18,3,34,13,Honda
2020,0.55,50000,Petrol,Automatic,Islamabad,other,Local,1000,Crossover,18,10,45,24,Toyota
2016,0.27,110000,Petrol,Automatic,Punjab,Black,Imported,660,Hatchback,18,6,34,32,Daihatsu
2021,0.7,44000,Petrol,Automatic,Islamabad,Black,Local,2000,SUV,28,23,45,42,Hyundai
1989,0.15,270000,Diesel,Manual,Punjab,other,Imported,2500,SUV,0,0,3,2,Mitsubishi
2019,0.39,113000,Petrol,Manual,Islamabad,other,Local,1300,Sedan,14,16,33,8,Honda
2026,1.06,1200,PHEV,Automatic,Punjab,White,Local,1500,SUV,37,30,62,60,Jaecoo
2012,0.21,150000,Petrol,Automatic,Sindh,White,Imported,660,Micro Van,10,0,27,24,Suzuki
2021,0.41,83000,Petrol,Manual,Punjab,White,Local,1300,Sedan,10,3,17,13,Honda
2018,0.54,93600,Petrol,Automatic,Islamabad,other,Local,1800,Sedan,24,17,40,30,Toyota
2016,0.3,149000,Petrol,Manual,Punjab,Grey,Local,1300,Sedan,10,3,17,13,Honda
2010,0.31,149058,Petrol,Automatic,Sindh,Grey,Imported,1600,Sedan,19,13,34,19,Nissan
2021,1.5,27320,Diesel,Automatic,Punjab,White,Local,2800,SUV,34,13,45,42,Toyota
2024,0.68,27211,Petrol,Automatic,Punjab,Black,Local,1500,Crossover,18,20,44,29,Honda
2018,0.68,58000,Hybrid,Automatic,Sindh,other,Imported,1500,Crossover,28,9,50,38,Honda
2011,0.3,125000,Petrol,Automatic,Islamabad,Silver,Local,1300,Sedan,10,3,17,13,Honda
2025,1.17,3000,Hybrid,Automatic,Punjab,White,Local,1600,Crossover,34,23,62,50,KIA
2020,0.58,52000,Petrol,Automatic,Sindh,other,Local,1800,Sedan,18,21,40,35,Honda
2005,0.46,245000,Petrol,Automatic,Islamabad,Black,Imported,2500,Sedan,18,23,38,42,Toyota
2022,1.15,37938,Petrol,Automatic,Punjab,White,Local,3500,MPV,24,21,45,50,KIA
2022,0.92,30000,Petrol,Automatic,Punjab,White,Local,2500,Sedan,43,27,45,42,Hyundai
2013,0.34,151000,Hybrid,Automatic,Islamabad,Silver,Imported,1500,Hatchback,18,3,40,24,Toyota
2018,0.38,95000,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,10,3,17,13,Honda
2010,0.26,144000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,10,3,17,13,Honda
2017,0.04,64000,Petrol,Automatic,Sindh,Grey,Local,1600,Sedan,18,6,33,13,Toyota
2015,0.35,145000,Petrol,Automatic,Islamabad,Silver,Local,1800,Sedan,14,17,27,24,Honda
2014,0.74,78000,Hybrid,Automatic,Islamabad,Black,Imported,2500,Sedan,7,6,27,19,Toyota
2007,0.21,165783,Petrol,Manual,Punjab,Black,Local,1300,Sedan,10,0,3,4,Toyota
2014,0.34,190000,Petrol,Manual,Punjab,other,Local,1300,Sedan,14,6,27,8,Toyota
2012,0.26,182000,Petrol,Manual,Punjab,White,Local,1800,Sedan,14,0,27,8,Honda
2016,0.45,79000,Petrol,Automatic,Islamabad,other,Local,1800,Sedan,14,17,27,24,Honda
2017,0.55,80000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2018,0.45,87000,Petrol,Automatic,Sindh,White,Local,1600,Sedan,18,6,33,13,Toyota
2011,0.28,145000,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,14,17,27,13,Honda
2007,0.3,165000,Petrol,Automatic,Sindh,White,Imported,1500,Sedan,10,0,27,13,Toyota
2017,0.38,149000,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,10,3,17,13,Honda
2008,0.23,188000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,10,13,9,8,Toyota
2010,0.31,92000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,24,24,27,13,Honda
2024,0.81,20000,Petrol,Automatic,Sindh,White,Local,2000,SUV,28,23,38,42,KIA
2022,0.69,70000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,24,21,44,30,Toyota
2024,0.57,7550,Petrol,Automatic,Punjab,Blue,Local,1400,Crossover,28,21,50,30,KIA
2020,0.62,36468,Petrol,Automatic,Un-Registered,Black,Imported,1000,Crossover,28,13,45,30,Daihatsu
2011,2.35,105000,Petrol,Automatic,Punjab,Grey,Imported,4600,SUV,28,21,62,50,Toyota
2022,0.76,27800,Petrol,Automatic,Punjab,Black,Local,2000,SUV,28,23,45,42,Hyundai
2007,0.24,152843,Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,14,0,9,8,Honda
2021,0.64,56000,Petrol,Automatic,Islamabad,White,Local,1500,Crossover,34,30,62,50,MG
2017,0.45,126213,Hybrid,Automatic,Sindh,Grey,Imported,1500,Hatchback,28,9,53,30,Toyota
2022,0.78,26997,Petrol,Automatic,Islamabad,White,Local,2000,SUV,28,23,45,42,Hyundai
2017,0.42,81588,Petrol,Automatic,Punjab,Silver,Local,1500,MPV,28,9,43,29,Honda
2025,0.69,13000,Petrol,Automatic,Islamabad,White,Local,1600,Sedan,18,6,33,13,Toyota
2000,0.11,150000,Petrol,Manual,Sindh,Grey,Local,1600,Sedan,10,17,3,8,Honda
2019,0.52,120000,Petrol,Automatic,other,White,Local,1800,Sedan,18,21,40,35,Honda
2018,0.58,150000,Hybrid,Automatic,Islamabad,White,Imported,1800,Sedan,37,13,50,36,Toyota
2022,0.54,50000,Petrol,Automatic,Islamabad,White,Local,1500,MPV,18,13,33,29,Honda
2017,0.46,124000,Petrol,Automatic,Islamabad,other,Local,1600,Sedan,18,16,37,13,Toyota
1986,0.15,20000,Petrol,Manual,Islamabad,White,Local,1600,Sedan,10,6,7,2,Toyota
2025,2.17,27000,Diesel,Automatic,Islamabad,White,Local,2800,SUV,34,13,53,43,Toyota
2018,2.3,105000,Petrol,Automatic,Punjab,White,Imported,2700,SUV,18,13,44,30,Toyota
2016,0.36,76000,Petrol,Manual,Sindh,Grey,Local,1300,Sedan,14,0,27,13,Toyota
2022,0.46,13100,Petrol,Automatic,Punjab,White,Local,1300,Sedan,28,13,39,13,Toyota
2020,0.69,87000,Hybrid,Automatic,Sindh,other,Imported,1500,Crossover,34,13,50,38,Toyota
2020,4.95,19200,Petrol,Automatic,Islamabad,Black,Imported,4600,SUV,24,28,62,60,Toyota
2025,0.62,41000,Petrol,Automatic,Islamabad,Blue,Imported,1000,Crossover,23,13,45,45,Toyota
2017,0.32,69000,Petrol,Manual,Sindh,Black,Local,1300,Sedan,10,3,17,13,Honda
2020,0.58,30064,Petrol,Automatic,Un-Registered,Silver,Local,1000,Crossover,18,10,45,24,Toyota
2006,0.26,190319,Petrol,Automatic,Sindh,Silver,Imported,1500,Station Wagon,14,8,33,18,Honda
2021,0.62,88000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,29,21,44,30,Toyota
2010,0.22,170000,Petrol,Manual,Punjab,White,Local,1300,Sedan,7,0,6,4,Toyota
2016,0.55,123149,Hybrid,Automatic,Islamabad,Silver,Imported,1500,Crossover,14,13,45,30,Honda
2018,0.55,79212,Petrol,Manual,Islamabad,White,Imported,1000,Sedan,34,23,45,35,Suzuki
2018,0.37,76082,Petrol,Automatic,Punjab,other,Local,1300,Sedan,10,3,17,13,Honda
2014,0.24,75000,Petrol,Automatic,Sindh,White,Imported,660,Hatchback,7,9,27,13,Toyota
2022,0.36,90000,Petrol,Automatic,Punjab,Black,Local,1500,Sedan,18,13,38,13,Changan
1995,0.17,180000,Petrol,Manual,Islamabad,White,Imported,1800,Sedan,10,9,21,8,Mercedes-Benz
2011,0.28,270,Petrol,Manual,Punjab,Silver,Local,1300,Sedan,10,0,23,8,Toyota
2019,0.51,77000,Petrol,Manual,Punjab,White,Imported,1300,Sedan,14,0,27,13,Toyota
2018,0.65,107800,Petrol,Automatic,Sindh,Black,Imported,1500,Sedan,14,0,28,18,Toyota
2018,0.5,710000,Petrol,Automatic,Sindh,Grey,Local,1300,Sedan,10,3,17,13,Honda
2020,0.57,56962,Petrol,Automatic,Sindh,Black,Local,1600,Sedan,18,6,33,13,Toyota
2015,0.4,150000,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,19,3,23,13,Toyota
2025,0.5,2600,Petrol,Manual,other,White,Local,1300,Sedan,18,13,39,13,Toyota
2017,0.36,171000,Petrol,Automatic,Sindh,Silver,Local,1500,Sedan,5,16,18,6,Honda
2014,0.34,86000,Petrol,Manual,Islamabad,other,Local,1800,Sedan,14,3,27,13,Honda
2009,0.23,300000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,14,0,15,8,Toyota
2024,0.59,16000,Petrol,Automatic,Sindh,White,Local,1500,Sedan,28,13,45,30,Toyota
2015,0.21,150000,Petrol,Automatic,Sindh,other,Imported,660,Hatchback,0,0,27,13,Nissan
2022,0.68,69600,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,24,21,44,30,Toyota
2023,0.82,49000,Petrol,Automatic,Sindh,Black,Local,1500,Sedan,29,21,44,35,Honda
2013,0.34,78000,Petrol,Manual,Islamabad,Black,Local,1300,Sedan,14,9,17,13,Honda
2026,0.69,3,Petrol,Automatic,Un-Registered,White,Local,1600,Sedan,18,6,33,13,Toyota
2011,0.32,124700,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,14,0,27,13,Honda
2014,1.26,69000,Petrol,Automatic,Sindh,White,Imported,2100,Sedan,23,30,44,42,Mercedes-Benz
2005,0.87,232000,Petrol,Automatic,Punjab,Black,Imported,3400,SUV,14,9,33,18,Toyota
2014,2.59,54000,Hybrid,Automatic,Sindh,White,Imported,3500,Sedan,7,14,27,19,Mercedes-Benz
2022,0.67,60000,Petrol,Automatic,other,other,Local,1800,Sedan,24,21,44,30,Toyota
2022,0.61,13000,Petrol,Automatic,Sindh,Black,Local,2000,Sedan,18,18,40,42,Hyundai
2021,0.46,90000,Petrol,Automatic,Sindh,Black,Imported,1500,Crossover,18,23,62,37,DFSK
1990,0.2,150000,Petrol,Automatic,Punjab,Black,Imported,3000,SUV,7,6,3,9,Mitsubishi
2013,1.5,150000,Petrol,Automatic,Punjab,Black,Imported,4400,Sedan,23,28,58,50,BMW
2017,0.47,82000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,23,4,40,35,Honda
2005,0.31,170000,Petrol,Automatic,Islamabad,White,Imported,1500,Sedan,10,9,27,19,Toyota
2002,0.12,1,Petrol,Manual,Punjab,White,Local,1500,Sedan,10,0,3,8,Honda
2023,0.75,66000,Petrol,Automatic,Islamabad,Black,Local,2000,SUV,18,23,40,42,Hyundai
2019,1.36,46000,Petrol,Automatic,Punjab,Grey,Imported,1400,Sedan,24,30,50,42,Audi
2016,3.88,70000,Petrol,Automatic,Punjab,White,Imported,4600,SUV,24,21,62,42,Toyota
2021,0.61,28467,Petrol,Automatic,Punjab,Black,Imported,1490,Crossover,34,23,62,50,MG
2020,0.54,71512,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,24,17,40,30,Toyota
2021,0.35,39784,Petrol,Automatic,Sindh,White,Local,1500,Sedan,18,21,43,24,Changan
2024,0.82,23783,Petrol,Automatic,Punjab,White,Local,2000,Crossover,28,23,38,42,KIA
2022,0.7,49346,Petrol,Automatic,Punjab,Black,Local,2000,Crossover,28,30,45,35,KIA
2021,0.45,72403,Petrol,Automatic,Sindh,Silver,Local,1500,Sedan,18,13,40,24,Toyota
2021,1.51,44000,Diesel,Automatic,Sindh,Black,Local,2800,SUV,0,0,0,0,Toyota
2008,0.27,150000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,24,24,33,18,Honda
2003,0.23,150000,Petrol,Automatic,Islamabad,White,Local,1600,Sedan,19,24,37,16,Honda
2008,0.28,180000,Petrol,Automatic,Islamabad,Silver,Local,1800,Sedan,14,17,27,13,Honda
2024,0.81,9000,Petrol,Automatic,Islamabad,Black,Local,1500,Compact SUV,23,23,62,42,Changan
2006,0.16,180000,Petrol,Manual,Punjab,Black,Local,1600,Sedan,14,9,15,8,Honda
2004,0.16,150000,Petrol,Manual,Sindh,White,Local,1500,Sedan,10,0,9,14,Honda
2005,0.52,100000,Petrol,Automatic,Sindh,Silver,Imported,2500,Sedan,18,9,27,36,Toyota
2018,0.34,100000,Petrol,Manual,Punjab,White,Local,1300,Sedan,10,3,17,13,Honda
2016,0.44,74000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,14,17,27,24,Honda
2014,0.45,190000,Hybrid,Automatic,Islamabad,Black,Imported,1800,Sedan,18,9,33,30,Toyota
2004,0.3,150000,Petrol,Automatic,Sindh,White,Imported,1300,Sedan,14,16,38,13,Toyota
2023,0.59,25000,Petrol,Automatic,Punjab,Silver,Local,1500,MPV,18,13,33,29,Honda
2021,0.57,55000,Petrol,Automatic,Islamabad,Black,Local,1600,Sedan,18,10,45,13,Toyota
2020,0.54,20000,Petrol,Automatic,Un-Registered,other,Imported,1000,Crossover,18,10,45,24,Toyota
2021,0.62,86000,Petrol,Automatic,Islamabad,Black,Imported,1490,Crossover,34,23,62,50,MG
2020,4.6,37000,Petrol,Automatic,Sindh,White,Imported,4600,SUV,24,21,62,42,Toyota
2020,0.61,90000,Petrol,Automatic,Un-Registered,White,Imported,1000,Crossover,23,13,45,45,Toyota
2020,0.44,85979,Petrol,Automatic,Punjab,Grey,Local,1500,Sedan,18,13,40,24,Toyota
2025,0.54,4531,Petrol,Automatic,Sindh,Black,Local,1400,Crossover,28,13,39,18,KIA
2024,1.08,12000,Hybrid,Automatic,Sindh,Black,Local,1500,SUV,37,23,62,35,Haval
2021,0.59,78000,Petrol,Automatic,Punjab,White,Imported,1490,Crossover,34,23,62,50,MG
2014,0.3,115000,Petrol,Manual,Sindh,Grey,Local,1800,Sedan,14,3,27,13,Honda
1992,0.23,200000,Petrol,Automatic,Islamabad,White,Imported,2000,Sedan,14,3,21,8,Toyota
2019,0.65,55000,Petrol,Automatic,Islamabad,Grey,Local,2000,Crossover,28,23,38,35,KIA
2020,0.6,87000,Petrol,Automatic,Islamabad,Silver,Local,1800,Sedan,18,21,40,35,Honda
2011,0.33,106000,Petrol,Manual,Sindh,Silver,Local,1800,Sedan,14,14,27,19,Toyota
2015,0.3,113000,Petrol,Manual,Punjab,other,Local,1300,Sedan,10,3,17,13,Honda
2015,0.44,90000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,18,17,33,24,Honda
1998,0.08,500000,Petrol,Manual,Punjab,Black,Local,1300,Sedan,14,9,11,4,Suzuki
2004,0.64,100000,Petrol,Automatic,Islamabad,White,Imported,2500,Sedan,10,9,28,37,Toyota
2018,0.6,60048,Hybrid,Automatic,Punjab,Black,Imported,1500,Crossover,34,9,50,38,Honda
2016,0.36,102000,Petrol,Automatic,Islamabad,other,Local,1300,Sedan,14,9,23,13,Honda
2001,0.12,260000,Petrol,Manual,Islamabad,other,Local,1300,Sedan,14,0,0,4,Suzuki
2018,0.48,124500,Petrol,Automatic,Punjab,Silver,Local,1300,Sedan,14,0,17,13,Toyota
2018,0.55,92000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,18,21,40,35,Honda
2023,0.65,62000,Petrol,Automatic,Islamabad,Silver,Local,1500,Crossover,18,20,44,29,Honda
2022,0.55,71000,Petrol,Automatic,Islamabad,White,Local,1500,Crossover,28,30,62,42,DFSK
2021,0.7,78900,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2020,0.52,72000,Petrol,Automatic,Punjab,White,Imported,1000,Crossover,0,0,0,0,Daihatsu
2017,0.46,143000,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,18,21,40,35,Honda
2022,0.47,23000,Petrol,Automatic,Sindh,Blue,Local,1500,Sedan,18,13,40,24,Toyota
2020,0.57,61000,Petrol,Automatic,Sindh,Black,Imported,1000,Crossover,23,13,45,45,Toyota
2016,0.53,128000,Petrol,Automatic,Punjab,White,Local,1500,Sedan,23,21,40,35,Honda
2018,0.59,63122,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,7,14,27,19,Toyota
2021,0.6,69000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,18,21,40,35,Honda
2026,1.08,20,PHEV,DHT,Un-Registered,Black,Local,1500,SUV,7,6,27,19,Jaecoo
2023,0.78,16610,Petrol,Automatic,Punjab,White,Local,2000,SUV,28,23,45,42,Hyundai
2022,0.72,52300,Petrol,Automatic,Punjab,White,Local,1500,Compact SUV,23,30,62,42,Changan
2024,0.78,11000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,7,14,27,19,Toyota
2010,0.23,170000,Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,14,0,27,13,Honda
2004,0.14,295000,Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,14,9,3,8,Suzuki
2005,0.17,129000,Petrol,Manual,Sindh,Blue,Local,1600,Sedan,14,3,21,8,Toyota
2023,0.67,45000,Petrol,Automatic,Islamabad,Silver,Local,1600,Sedan,18,18,33,24,Toyota
2018,0.38,150000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,10,3,17,13,Honda
2015,0.33,147000,Petrol,Manual,Punjab,White,Local,1300,Sedan,0,0,0,0,Toyota
2005,0.17,413000,Petrol,Manual,Islamabad,White,Imported,1600,Sedan,11,9,17,8,Honda
2014,0.43,85350,Hybrid,Automatic,Un-Registered,White,Imported,1500,Crossover,34,16,45,38,Honda
1993,0.06,120000,Petrol,Manual,Sindh,White,Local,1300,Sedan,10,0,0,2,Suzuki
2003,0.15,215700,Petrol,Manual,Punjab,Blue,Local,1600,Sedan,14,14,17,8,Honda
2018,0.52,66000,Petrol,Automatic,Sindh,other,Local,1800,Sedan,18,21,44,35,Honda
2024,0.45,15000,Petrol,Automatic,Punjab,White,Local,1500,Sedan,18,21,43,24,Changan
2018,0.38,76500,Petrol,Manual,Punjab,Silver,Local,1300,Sedan,10,3,17,13,Honda
2008,0.23,90000,Petrol,Manual,Islamabad,Silver,Local,1800,Sedan,19,24,33,13,Honda
2018,0.38,122000,Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,20,3,27,13,Honda
2021,0.26,45240,Petrol,Manual,other,White,Local,1000,Mini Van,10,3,9,14,Changan
2004,1.1,198000,Petrol,Automatic,Punjab,Black,Imported,4700,SUV,18,17,45,44,Toyota
2013,0.26,200000,Petrol,Automatic,Islamabad,other,Local,1800,Sedan,24,3,40,13,Honda
2005,1.08,145000,Diesel,Automatic,Punjab,Silver,Imported,4200,SUV,7,6,21,13,Toyota
2021,0.66,65034,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,24,21,44,30,Toyota
2020,0.58,41000,Petrol,Automatic,Un-Registered,White,Imported,1000,Crossover,18,13,54,38,Daihatsu
2020,0.7,69000,Petrol,Automatic,Punjab,White,Local,2000,Crossover,28,23,38,42,KIA
2021,1.12,35058,Hybrid,Automatic,Punjab,White,Imported,1500,Crossover,28,23,54,50,Honda
2022,1.43,35000,Petrol,Automatic,Islamabad,Black,Local,2700,SUV,34,13,40,42,Toyota
2019,0.83,50146,Hybrid,Automatic,Punjab,White,Imported,1500,Crossover,28,9,50,38,Honda
2024,0.55,38832,Petrol,Automatic,Punjab,other,Imported,1200,Crossover,28,10,50,24,Peugeot
2023,0.48,45000,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,28,13,39,13,Toyota
2022,0.59,47000,Petrol,Automatic,Sindh,Silver,Local,1598,Sedan,24,18,49,24,Toyota
2019,1.32,80000,Diesel,Automatic,Islamabad,White,Local,2800,SUV,29,13,40,42,Toyota
2022,0.92,58802,Petrol,Automatic,Islamabad,other,Local,2500,Sedan,43,20,45,42,Hyundai
2019,0.37,85277,Petrol,Manual,Islamabad,White,Local,1500,Sedan,10,0,24,24,Honda
1999,1.2,80000,Petrol,Automatic,Punjab,White,Imported,4700,SUV,10,13,34,19,Toyota
2009,0.26,150000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,7,0,6,4,Toyota
2012,0.21,85000,Petrol,Automatic,Sindh,Black,Imported,660,Hatchback,17,9,33,13,Toyota
2016,0.35,115000,Petrol,Manual,Punjab,White,Local,1300,Sedan,14,9,17,13,Honda
2018,0.39,91400,Petrol,Automatic,Islamabad,Silver,Local,1500,Sedan,10,6,17,24,Honda
2007,0.23,129000,Petrol,Automatic,Sindh,Black,Local,1300,Sedan,14,0,3,8,Honda
2022,0.74,73750,Petrol,Automatic,Islamabad,White,Local,2000,SUV,28,30,45,42,Hyundai
2023,0.28,60000,Petrol,Automatic,Punjab,Grey,Imported,1299,Sedan,18,10,50,13,Proton
